ID,Description,Entry_ID,Spacy,Parameter_ID
3295_gefallen-2,gefallen,0,gefallen,3295_zugefallensuchengefallen
3296_sendung-1,Sendung,0,Sendung,3296_sendung
3297_senden-1,senden,0,senden,3297_senden
3298_wahr-1,wahr,0,wahr,3298_wahrwahrhaftig
3298_wahrhaftig-2,wahrhaftig,0,wahrhaftig,3298_wahrwahrhaftig
3299_waffen-1,Waffen,0,Waffen,3299_waffenrustung
3299_rustung-2,Rüstung,0,Rüstung,3299_waffenrustung
3300_setzung-1,Setzung,0,Setzung,3300_setzung
3301_gesetzter-1,Gesetzter,0,,3301_gesetzter
3302_setzen-1,setzen,0,setzen,3302_setzenstellenbestimmenpflanzen
3302_stellen-2,stellen,0,stellen,3302_setzenstellenbestimmenpflanzen
3302_bestimmen-3,bestimmen,0,bestimmen,3302_setzenstellenbestimmenpflanzen
3302_pflanzen-4,pflanzen,0,pflanzen,3302_setzenstellenbestimmenpflanzen
3303_satt-1,satt,0,satt,3303_satt
3304_krankheit-1,Krankheit,0,Krankheit,3304_krankheitsucht
3304_sucht-2,Sucht,0,Sucht,3304_krankheitsucht
3305_sonne-1,Sonne,0,Sonne,3305_sonne
3306_beschmutzung-1,Beschmutzung,0,Beschmutzung,3306_beschmutzung
3307_schmutzigmachen-1,schmutzig machen,0,schmutzig machen,3307_schmutzigmachen
3308_sumpf-1,Sumpf,0,Sumpf,3308_sumpfschmutz
3308_schmutz-2,Schmutz,0,Schmutz,3308_sumpfschmutz
3309_schmutzigwerden-1,schmutzig werden,0,schmutzig werden,3309_schmutzigwerden
3310_saule-1,Säule,0,Säule,3310_saule
3311_syrer-1,Syrer,0,Syrer,3311_syrer
3312_sorge-1,Sorge,0,Sorge,3312_sorgekummer
3312_kummer-2,Kummer,0,Kummer,3312_sorgekummer
3313_sorgen-1,sorgen,0,sorgen,3313_sorgenbekummertsein
3313_bekummertsein-2,bekümmert sein,0,bekümmert sein,3313_sorgenbekummertsein
3314_syrerin-1,Syrerin,0,Syrerin,3314_syrerin
3315_syrien-1,Syrien,0,Syrien,3315_syrien
3316_dorren-1,dörren,0,dörren,3316_dorren
3317_grund-1,Grund,0,Grund,3317_grundweise
3317_weise-2,Weise,0,Weise,3317_grundweise
3318_opfer-1,Opfer,0,Opfer,3318_opfer
3319_schenk-1,Schenk,0,Schenk,3319_schenk
3320_schaft-1,Schaft,0,Schaft,3320_schaft
3321_licht-1,Licht,0,Licht,3321_licht
3322_schwert-1,Schwert,0,Schwert,3322_schwert
3323_sidoner-1,Sidoner,0,,3323_sidoner
3324_kraft-1,Kraft,0,Kraft,3324_kraft
3325_selbstsuchtig-1,selbstsüchtig,0,selbstsüchtig,3325_selbstsuchtigeigensuchtig
3325_eigensuchtig-2,eigensüchtig,0,,3325_selbstsuchtigeigensuchtig
3326_sein-1,sein,0,sein,3326_sein
3327_taglich-1,täglich,0,täglich,3327_taglich
3328_spater-1,später,0,später,3328_spater
3329_spat-1,spät,0,spät,3329_spat
3330_tuchtigkeit-1,Tüchtigkeit,0,Tüchtigkeit,3330_tuchtigkeitgutemilde
3330_gute-2,Güte,0,Güte,3330_tuchtigkeitgutemilde
3330_milde-3,Milde,0,Milde,3330_tuchtigkeitgutemilde
3331_gut-1,gut,0,gut,3331_gutgutigtauglich
3331_gutig-2,gütig,0,gütig,3331_gutgutigtauglich
3331_tauglich-3,tauglich,0,tauglich,3331_gutgutigtauglich
3332_sitz-1,Sitz,0,Sitz,3332_sitz
3333_saat-1,Saat,0,Saat,3333_saat
3334_duhastmichverlassen-1,du hast mich verlassen,0,du hast mich verlassen,3334_duhastmichverlassen
3335_sippenverhaltnis-1,Sippenverhältnis,0,,3335_sippenverhaltnisverwandtschaftsippe
3335_verwandtschaft-2,Verwandtschaft,0,Verwandtschaft,3335_sippenverhaltnisverwandtschaftsippe
3335_sippe-3,Sippe,0,Sippe,3335_sippenverhaltnisverwandtschaftsippe
3336_gerecht-1,gerecht,0,gerecht,3336_gerechtgesetzlich
3336_gesetzlich-2,gesetzlich,0,gesetzlich,3336_gerechtgesetzlich
3337_sichversohnen-1,sich versöhnen,0,sich versöhnen,3337_sichversohnen
3338_sieben-1,sieben,0,sieben,3338_sieben
3339_siebte-1,siebte,0,siebte,3339_siebtesiebente
3339_siebente-2,siebente,0,siebente,3339_siebtesiebente
3340_siebzig-1,siebzig,0,siebzig,3340_siebzig
3341_uben-1,üben,0,üben,3341_uben
3342_sitte-1,Sitte,0,Sitte,3342_sittegewohnheit
3342_gewohnheit-2,Gewohnheit,0,Gewohnheit,3342_sittegewohnheit
3343_sichfreuen-1,sich freuen,0,sich freuen,3343_sichfreuenfrohlocken
3343_frohlocken-2,frohlocken,0,frohlocken,3343_sichfreuenfrohlocken
3344_singen-1,singen,0,singen,3344_singenvorlesenrezitieren
3344_vorlesen-2,vorlesen,0,vorlesen,3344_singenvorlesenrezitieren
3344_rezitieren-3,rezitieren,0,rezitieren,3344_singenvorlesenrezitieren
3345_sieg-1,Sieg,0,Sieg,3345_sieg
3346_siegeslohn-1,Siegeslohn,0,,3346_siegeslohnsiegespreispreis
3346_siegespreis-2,Siegespreis,0,Siegespreis,3346_siegeslohnsiegespreispreis
3346_preis-3,Preis,0,Preis,3346_siegeslohnsiegespreispreis
3347_einenmiteinemsiegelversehen-1,einen mit einem Siegel versehen,0,einen mit einem Siegel versehen,3347_einenmiteinemsiegelversehensiegeln
3347_siegeln-2,siegeln,0,siegeln,3347_einenmiteinemsiegelversehensiegeln
3348_siegel-1,Siegel,0,Siegel,3348_siegel
3349_sinken-1,sinken,0,sinken,3349_sinken
3350_sieg-1,Sieg,0,Sieg,3350_sieg
3351_sich-1,sich,0,sich,3351_sich
3352_sekel-1,Sekel,0,Sekel,3352_sekel
3353_stillsein-1,still sein,0,still sein,3353_stillsein
3354_selbst-1,selbst,0,selbst,3354_selbst
3355_augenzeuge-1,Augenzeuge,0,Augenzeuge,3355_augenzeuge
3356_freiwillig-1,freiwillig,0,freiwillig,3356_freiwillig
3357_selten-1,selten,0,selten,3357_seltenseltsam
3357_seltsam-2,seltsam,0,seltsam,3357_seltenseltsam
3358_staunen-1,Staunen,0,Staunen,3358_staunenverwunderung
3358_verwunderung-2,Verwunderung,0,Verwunderung,3358_staunenverwunderung
3359_anstaunen-1,anstaunen,0,,3359_anstaunenbewundernstaunensichwundern
3359_bewundern-2,bewundern,0,bewundern,3359_anstaunenbewundernstaunensichwundern
3359_staunen-3,staunen,0,staunen,3359_anstaunenbewundernstaunensichwundern
3359_sichwundern-4,sich wundern,0,sich wundern,3359_anstaunenbewundernstaunensichwundern
3360_bewundertwerden-1,bewundert werden,0,bewundert werden,3360_bewundertwerden
3361_erstaunlich-1,erstaunlich,0,erstaunlich,3361_erstaunlichwunderbar
3361_wunderbar-2,wunderbar,0,wunderbar,3361_erstaunlichwunderbar
3362_silber-1,Silber,0,Silber,3362_silber
3363_silbern-1,silbern,0,silbern,3363_silbern
3364_einst-1,einst,0,einst,3364_einstvordemvormals
3364_vordem-2,vordem,0,vordem,3364_einstvordemvormals
3364_vormals-3,vormals,0,vormals,3364_einstvordemvormals
3365_senf-1,Senf,0,Senf,3365_senf
3366_alt-1,alt,0,alt,3366_alt
3367_altesterdiener-1,ältester Diener,0,ältester Diener,3367_altesterdieneraltknechtseneschall
3367_altknecht-2,Altknecht,0,,3367_altesterdieneraltknechtseneschall
3367_seneschall-3,Seneschall,0,Seneschall,3367_altesterdieneraltknechtseneschall
3368_alt-1,alt,0,alt,3368_alt
3369_immer-1,immer,0,immer,3369_immerallezeit
3369_allezeit-2,allezeit,0,allezeit,3369_immerallezeit
3370_taglich-1,täglich,0,täglich,3370_taglich
3371_reisen-1,reisen,0,reisen,3371_reisengehen
3371_gehen-2,gehen,0,gehen,3371_reisengehen
3372_gang-1,Gang,0,Gang,3372_gang
3373_schuler-1,Schüler,0,Schüler,3373_schulerjunger
3373_junger-2,Jünger,0,Jünger,3373_schulerjunger
3374_schulersein-1,Schüler sein,0,Schüler sein,3374_schulersein
3375_klagen-1,klagen,0,klagen,3375_klagen
3376_totenklage-1,Totenklage,0,Totenklage,3376_totenklage
3377_sitzen-1,sitzen,0,sitzen,3377_sitzen
3378_sitz-1,Sitz,0,Sitz,3378_sitzstuhlwohnstattenest
3378_stuhl-2,Stuhl,0,Stuhl,3378_sitzstuhlwohnstattenest
3378_wohnstatte-3,Wohnstätte,0,Wohnstätte,3378_sitzstuhlwohnstattenest
3378_nest-4,Nest,0,Nest,3378_sitzstuhlwohnstattenest
3379_sieden-1,sieden,0,sieden,3379_sieden
3380_nahen-1,nähen,0,nähen,3380_nahenannahen
3380_annahen-2,annähen,0,annähen,3380_nahenannahen
3381_siechen-1,siechen,0,siechen,3381_siechensiechsein
3381_siechsein-2,siech sein,0,siech sein,3381_siechensiechsein
3382_krankheit-1,Krankheit,0,Krankheit,3382_krankheitseuchesiechtum
3382_seuche-2,Seuche,0,Seuche,3382_krankheitseuchesiechtum
3382_siechtum-3,Siechtum,0,Siechtum,3382_krankheitseuchesiechtum
3383_krank-1,krank,0,krank,3383_krankschwachsiech
3383_schwach-2,schwach,0,schwach,3383_krankschwachsiech
3383_siech-3,siech,0,siech,3383_krankschwachsiech
3384_seher-1,Seher,0,Seher,3384_seher
3385_sichtbar-1,sichtbar,0,sichtbar,3385_sichtbar
3386_gesicht-1,Gesicht,0,Gesicht,3386_gesichtsehensehkraftgestalterscheinungaugenscheinvision
3386_sehen-2,Sehen,0,Sehen,3386_gesichtsehensehkraftgestalterscheinungaugenscheinvision
3386_sehkraft-3,Sehkraft,0,Sehkraft,3386_gesichtsehensehkraftgestalterscheinungaugenscheinvision
3386_gestalt-4,Gestalt,0,Gestalt,3386_gesichtsehensehkraftgestalterscheinungaugenscheinvision
3386_erscheinung-5,Erscheinung,0,Erscheinung,3386_gesichtsehensehkraftgestalterscheinungaugenscheinvision
3386_augenschein-6,Augenschein,0,Augenschein,3386_gesichtsehensehkraftgestalterscheinungaugenscheinvision
3386_vision-7,Vision,0,Vision,3386_gesichtsehensehkraftgestalterscheinungaugenscheinvision
3387_sichtbar-1,sichtbar,0,sichtbar,3387_sichtbar
3388_krebsmilbe-1,Krebsmilbe,0,,3388_krebsmilbe
3389_schaben-1,schaben,0,schaben,3389_schabenscherenabschneiden
3389_scheren-2,scheren,0,scheren,3389_schabenscherenabschneiden
3389_abschneiden-3,abschneiden,0,abschneiden,3389_schabenscherenabschneiden
3390_schatten-1,Schatten,0,Schatten,3390_schatten
3391_bedeckung-1,Bedeckung,0,Bedeckung,3391_bedeckung
3392_beschatten-1,beschatten,0,beschatten,3392_beschatten
3393_sichbereitmachen-1,sich bereit machen,0,sich bereit machen,3393_sichbereitmachensichanschicken
3393_sichanschicken-2,sich anschicken,0,sich anschicken,3393_sichbereitmachensichanschicken
3394_schaft-1,Schaft,0,Schaft,3394_schaft
3395_geschaffen-1,geschaffen,0,geschaffen,3395_geschaffenbereitfertig
3395_bereit-2,bereit,0,bereit,3395_geschaffenbereitfertig
3395_fertig-3,fertig,0,fertig,3395_geschaffenbereitfertig
3396_geschopf-1,Geschöpf,0,Geschöpf,3396_geschopfschaffung
3396_schaffung-2,Schaffung,0,Schaffung,3396_geschopfschaffung
3397_schenk-1,Schenk,0,Schenk,3397_schenk
3398_einschenken-1,einschenken,0,einschenken,3398_einschenkenschenken
3398_schenken-2,schenken,0,schenken,3398_einschenkenschenken
3399_scheiden-1,scheiden,0,scheiden,3399_scheidentrennen
3399_trennen-2,trennen,0,trennen,3399_scheidentrennen
3400_scheidung-1,Scheidung,0,Scheidung,3400_scheidung
3401_geschiedenwerden-1,geschieden werden,0,geschieden werden,3401_geschiedenwerdensichscheiden
3401_sichscheiden-2,sich scheiden,0,sich scheiden,3401_geschiedenwerdensichscheiden
3402_schirmen-1,schirmen,0,schirmen,3402_schirmen
3403_spotten-1,spotten,0,spotten,3403_spotten
3404_ausstattung-1,Ausstattung,0,Ausstattung,3404_ausstattungausrustung
3404_ausrustung-2,Ausrüstung,0,Ausrüstung,3404_ausstattungausrustung
3405_ziegel-1,Ziegel,0,Ziegel,3405_ziegel
3406_knechtschaft-1,Knechtschaft,0,Knechtschaft,3406_knechtschaftdienstdienstbarkeitgottesdienst
3406_dienst-2,Dienst,0,Dienst,3406_knechtschaftdienstdienstbarkeitgottesdienst
3406_dienstbarkeit-3,Dienstbarkeit,0,Dienstbarkeit,3406_knechtschaftdienstdienstbarkeitgottesdienst
3406_gottesdienst-4,Gottesdienst,0,Gottesdienst,3406_knechtschaftdienstdienstbarkeitgottesdienst
3407_dienen-1,dienen,0,dienen,3407_dienen
3408_knecht-1,Knecht,0,Knecht,3408_knechtdiener
3408_diener-2,Diener,0,Diener,3408_knechtdiener
3409_scham-1,Scham,0,Scham,3409_schambeschamung
3409_beschamung-2,Beschämung,0,Beschämung,3409_schambeschamung
3410_sichschamen-1,sich schämen,0,sich schämen,3410_sichschamen
3411_schande-1,Schande,0,Schande,3411_schande
3412_schenk-1,Schenk,0,Schenk,3412_schenkschenkdiener
3412_schenkdiener-2,Schenkdiener,0,,3412_schenkschenkdiener
3413_schaffen-1,schaffen,0,schaffen,3413_schaffen
3414_schaft-1,Schaft,0,Schaft,3414_schaft
3415_scharte-1,Scharte,0,Scharte,3415_scharte
3416_scharfuhrer-1,Scharführer,0,,3416_scharfuhrer
3417_reien-1,reißen,0,reißen,3417_reien
3418_schuh-1,Schuh,0,Schuh,3418_schuh
3419_stutze-1,Stütze,0,Stütze,3419_stutzehaltboschung
3419_halt-2,Halt,0,Halt,3419_stutzehaltboschung
3419_boschung-3,Böschung,0,Böschung,3419_stutzehaltboschung
3420_wechsler-1,Wechsler,0,Wechsler,3420_wechslergeldwechsler
3420_geldwechsler-2,Geldwechsler,0,Geldwechsler,3420_wechslergeldwechsler
3421_geld-1,Geld,0,Geld,3421_geldgeldstuckmine
3421_geldstuck-2,Geldstück,0,Geldstück,3421_geldgeldstuckmine
3421_mine-3,Mine,0,Mine,3421_geldgeldstuckmine
3422_schadling-1,Schädling,0,Schädling,3422_schadling
3423_schaden-1,Schaden,0,Schaden,3423_schadenunrecht
3423_unrecht-2,Unrecht,0,Unrecht,3423_schadenunrecht
3424_schaden-1,schaden,0,schaden,3424_schaden
3425_schadlich-1,schädlich,0,schädlich,3425_schadlich
3426_riemen-1,Riemen,0,Riemen,3426_riemenschuhriemen
3426_schuhriemen-2,Schuhriemen,0,,3426_riemenschuhriemen
3427_gestalt-1,Gestalt,0,Gestalt,3427_gestalt
3428_anmutig-1,anmutig,0,anmutig,3428_anmutig
3429_schaufel-1,Schaufel,0,Schaufel,3429_schaufel
3430_skorpion-1,Skorpion,0,Skorpion,3430_skorpion
3431_zipfel-1,Zipfel,0,Zipfel,3431_zipfelscho
3431_scho-2,Schoß,0,Schoß,3431_zipfelscho
3432_leuchte-1,Leuchte,0,Leuchte,3432_leuchte
3433_scheinen-1,scheinen,0,scheinen,3433_scheinenleuchtenglanzenaufblitzen
3433_leuchten-2,leuchten,0,leuchten,3433_scheinenleuchtenglanzenaufblitzen
3433_glanzen-3,glänzen,0,glänzen,3433_scheinenleuchtenglanzenaufblitzen
3433_aufblitzen-4,aufblitzen,0,aufblitzen,3433_scheinenleuchtenglanzenaufblitzen
3434_auslegung-1,Auslegung,0,Auslegung,3434_auslegungerklarung
3434_erklarung-2,Erklärung,0,Erklärung,3434_auslegungerklarung
3435_erklarer-1,Erklärer,0,Erklärer,3435_erklarerubersetzer
3435_ubersetzer-2,Übersetzer,0,Übersetzer,3435_erklarerubersetzer
3436_auslegen-1,auslegen,0,auslegen,3436_auslegenerklaren
3436_erklaren-2,erklären,0,erklären,3436_auslegenerklaren
3437_klar-1,klar,0,klar,3437_klardeutlichhell
3437_deutlich-2,deutlich,0,deutlich,3437_klardeutlichhell
3437_hell-3,hell,0,hell,3437_klardeutlichhell
3438_scheien-1,scheißen,0,scheißen,3438_scheien
3439_wandern-1,wandern,0,wandern,3439_wandern
3440_schild-1,Schild,0,Schild,3440_schild
3441_fleischer-1,Fleischer,0,Fleischer,3441_fleischermetzger
3441_metzger-2,Metzger,0,Metzger,3441_fleischermetzger
3442_schelle-1,Schelle,0,Schelle,3442_schelleglocke
3442_glocke-2,Glocke,0,Glocke,3442_schelleglocke
3443_schilling-1,Schilling,0,Schilling,3443_schilling
3444_schiff-1,Schiff,0,Schiff,3444_schiff
3445_schieben-1,schieben,0,schieben,3445_schieben
3446_schieen-1,schießen,0,schießen,3446_schieen
3447_schuh-1,Schuh,0,Schuh,3447_schuhsandale
3447_sandale-2,Sandale,0,Sandale,3447_schuhsandale
3448_bosergeist-1,böser Geist,0,böser Geist,3448_bosergeistdamon
3448_damon-2,Dämon,0,Dämon,3448_bosergeistdamon
3449_klippe-1,Klippe,0,Klippe,3449_klippe
3450_felsboden-1,Felsboden,0,,3450_felsboden
3451_schwert-1,Schwert,0,Schwert,3451_schwertmesser
3451_messer-2,Messer,0,Messer,3451_schwertmesser
3452_reien-1,reißen,0,reißen,3452_reien
3453_reien-1,reißen,0,reißen,3453_reien
3454_haupthaar-1,Haupthaar,0,Haupthaar,3454_haupthaar
3455_spiegel-1,Spiegel,0,Spiegel,3455_spiegel
3456_schuldner-1,Schuldner,0,Schuldner,3456_schuldnerschuldiger
3456_schuldiger-2,Schuldiger,0,Schuldiger,3456_schuldnerschuldiger
3457_schuldigsein-1,schuldig sein,0,schuldig sein,3457_schuldigseinsollenschuldenmussen
3457_sollen-2,sollen,0,sollen,3457_schuldigseinsollenschuldenmussen
3457_schulden-3,schulden,0,schulden,3457_schuldigseinsollenschuldenmussen
3457_mussen-4,müssen,0,müssen,3457_schuldigseinsollenschuldenmussen
3458_erlaubnis-1,Erlaubnis,0,Erlaubnis,3458_erlaubnisschuld
3458_schuld-2,Schuld,0,Schuld,3458_erlaubnisschuld
3459_geschuldetes-1,Geschuldetes,0,,3459_geschuldetesschuld
3459_schuld-2,Schuld,0,Schuld,3459_geschuldetesschuld
3460_spaher-1,Späher,0,Späher,3460_spaher
3461_schaum-1,Schaum,0,Schaum,3461_schaum
3462_schopf-1,Schopf,0,Schopf,3462_schopf
3463_schauer-1,Schauer,0,Schauer,3463_schauer
3464_skythe-1,Skythe,0,,3464_skythe
3465_raufbold-1,Raufbold,0,Raufbold,3465_raufbold
3466_schlagen-1,schlagen,0,schlagen,3466_schlagenhauenohrfeigen
3466_hauen-2,hauen,0,hauen,3466_schlagenhauenohrfeigen
3466_ohrfeigen-3,ohrfeigen,0,ohrfeigen,3466_schlagenhauenohrfeigen
3467_schlag-1,Schlag,0,Schlag,3467_schlagplageohrfeige
3467_plage-2,Plage,0,Plage,3467_schlagplageohrfeige
3467_ohrfeige-3,Ohrfeige,0,Ohrfeige,3467_schlagplageohrfeige
3468_stamm-1,Stamm,0,Stamm,3468_stammgeschlecht
3468_geschlecht-2,Geschlecht,0,Geschlecht,3468_stammgeschlecht
3469_schlicht-1,schlicht,0,schlicht,3469_schlichtglatt
3469_glatt-2,glatt,0,glatt,3469_schlichtglatt
3470_fruchthulse-1,Fruchthülse,0,,3470_fruchthulse
3471_schlachten-1,Schlachten,0,Schlachten,3471_schlachtenschlachtung
3471_schlachtung-2,Schlachtung,0,Schlachtung,3471_schlachtenschlachtung
3472_streifen-1,streifen,0,streifen,3472_streifen
3473_schweigen-1,schweigen,0,schweigen,3473_schweigen
3474_schlaffheit-1,Schlaffheit,0,Schlaffheit,3474_schlaffheit
3475_schlupfen-1,schlüpfen,0,schlüpfen,3475_schlupfen
3476_schleifen-1,schleifen,0,schleifen,3476_schleifenschlupfen
3476_schlupfen-2,schlüpfen,0,schlüpfen,3476_schleifenschlupfen
3477_schaden-1,Schaden,0,Schaden,3477_schaden
3478_gefahr-1,Gefahr,0,Gefahr,3478_gefahr
3479_schadigen-1,schädigen,0,schädigen,3479_schadigen
3480_schlimm-1,schlimm,0,schlimm,3480_schlimmgefahrlich
3480_gefahrlich-2,gefährlich,0,gefährlich,3480_schlimmgefahrlich
3481_schlafen-1,schlafen,0,schlafen,3481_schlafen
3482_schlaf-1,Schlaf,0,Schlaf,3482_schlaf
3483_schief-1,schief,0,schief,3483_schief
3484_schlingen-1,schlingen,0,schlingen,3484_schlingen
3485_schlupfen-1,schlüpfen,0,schlüpfen,3485_schlupfen
3486_zerreien-1,zerreißen,0,zerreißen,3486_zerreien
3487_schleichen-1,schleichen,0,schleichen,3487_schleichenschlupfen
3487_schlupfen-2,schlüpfen,0,schlüpfen,3487_schleichenschlupfen
3488_fett-1,Fett,0,Fett,3488_fettschmer
3488_schmer-2,Schmer,0,,3488_fettschmer
3489_feige-1,Feige,0,Feige,3489_feige
3490_feigenbaum-1,Feigenbaum,0,Feigenbaum,3490_feigenbaum
3491_klein-1,klein,0,klein,3491_kleingering
3491_gering-2,gering,0,gering,3491_kleingering
3492_verdauen-1,verdauen,0,verdauen,3492_verdauenzerflieenmachen
3492_zerflieenmachen-2,zerfließen machen,0,zerfließen machen,3492_verdauenzerflieenmachen
3493_schmelz-1,Schmelz,0,Schmelz,3493_schmelz
3494_mist-1,Mist,0,Mist,3494_mistkot
3494_kot-2,Kot,0,Kot,3494_mistkot
3495_streichen-1,streichen,0,streichen,3495_streichenschmieren
3495_schmieren-2,schmieren,0,schmieren,3495_streichenschmieren
3496_schminke-1,Schminke,0,Schminke,3496_schminke
3497_schmied-1,Schmied,0,Schmied,3497_schmied
3498_bewirken-1,bewirken,0,bewirken,3498_bewirken
3499_schmied-1,Schmied,0,Schmied,3499_schmied
3500_schmiegen-1,schmiegen,0,schmiegen,3500_schmiegen
3501_myrrhe-1,Myrrhe,0,Myrrhe,3501_myrrhe
3502_gewand-1,Gewand,0,Gewand,3502_gewandmanteloberkleid
3502_mantel-2,Mantel,0,Mantel,3502_gewandmanteloberkleid
3502_oberkleid-3,Oberkleid,0,Oberkleid,3502_gewandmanteloberkleid
3503_zusammenziehen-1,zusammenziehen,0,zusammenziehen,3503_zusammenziehensichbiegenkrummen
3503_sichbiegen-2,sich biegen,0,sich biegen,3503_zusammenziehensichbiegenkrummen
3503_krummen-3,krümmen,0,krümmen,3503_zusammenziehensichbiegenkrummen
3504_schnee-1,Schnee,0,Schnee,3504_schnee
3505_zusammenziehenmachen-1,zusammenziehen machen,0,zusammenziehen machen,3505_zusammenziehenmachen
3506_schneiden-1,schneiden,0,schneiden,3506_schneidenernten
3506_ernten-2,ernten,0,ernten,3506_schneidenernten
3507_schneien-1,schneien,0,schneien,3507_schneien
3508_schnell-1,schnell,0,schnell,3508_schnell
3509_schnepfe-1,Schnepfe,0,Schnepfe,3509_schnepfe
3510_eilen-1,eilen,0,eilen,3510_eilen
3511_schnell-1,schnell,0,schnell,3511_schnell
3512_eilends-1,eilends,0,eilends,3512_eilendseilig
3512_eilig-2,eilig,0,eilig,3512_eilendseilig
3513_eilen-1,eilen,0,eilen,3513_eilenuberkommen
3513_uberkommen-2,überkommen,0,überkommen,3513_eilenuberkommen
3514_bund-1,Bund,0,Bund,3514_bundband
3514_band-2,Band,0,Band,3514_bundband
3515_korb-1,Korb,0,Korb,3515_korbnetz
3515_netz-2,Netz,0,Netz,3515_korbnetz
3516_schnur-1,Schnur,0,Schnur,3516_schnur
3517_weisheit-1,Weisheit,0,Weisheit,3517_weisheit
3518_weise-1,weise,0,weise,3518_weise
3519_schwiegertochter-1,Schwiegertochter,0,Schwiegertochter,3519_schwiegertochterverlobte
3519_verlobte-2,Verlobte,0,Verlobte,3519_schwiegertochterverlobte
3520_forscher-1,Forscher,0,Forscher,3520_forschersucher
3520_sucher-2,Sucher,0,Sucher,3520_forschersucher
3521_untersuchung-1,Untersuchung,0,Untersuchung,3521_untersuchung
3522_sucher-1,Sucher,0,Sucher,3522_sucher
3523_suchen-1,suchen,0,suchen,3523_suchendisputierenstreiten
3523_disputieren-2,disputieren,0,disputieren,3523_suchendisputierenstreiten
3523_streiten-3,streiten,0,streiten,3523_suchendisputierenstreiten
3524_untersuchung-1,Untersuchung,0,Untersuchung,3524_untersuchungdisputationstreitfragegrubelei
3524_disputation-2,Disputation,0,Disputation,3524_untersuchungdisputationstreitfragegrubelei
3524_streitfrage-3,Streitfrage,0,Streitfrage,3524_untersuchungdisputationstreitfragegrubelei
3524_grubelei-4,Grübelei,0,Grübelei,3524_untersuchungdisputationstreitfragegrubelei
3525_streitig-1,streitig,0,streitig,3525_streitig
3526_suhne-1,Sühne,0,Sühne,3526_suhne
3527_sattigung-1,Sättigung,0,Sättigung,3527_sattigung
3528_sattigen-1,sättigen,0,sättigen,3528_sattigen
3529_kampfer-1,Kämpfer,0,Kämpfer,3529_kampfer
3530_spaher-1,Späher,0,Späher,3530_spaherspion
3530_spion-2,Spion,0,Spion,3530_spaherspion
3531_spahen-1,spähen,0,spähen,3531_spahen
3532_spaher-1,Späher,0,Späher,3532_spaher
3533_speichel-1,Speichel,0,Speichel,3533_speichel
3534_sparren-1,Sparren,0,Sparren,3534_sparren
3535_sperling-1,Sperling,0,Sperling,3535_sperling
3536_sperling-1,Sperling,0,Sperling,3536_sperling
3537_sperber-1,Sperber,0,Sperber,3537_sperber
3538_sporn-1,Sporn,0,Sporn,3538_sporn
3539_rennbahn-1,Rennbahn,0,Rennbahn,3539_rennbahnstadium
3539_stadium-2,Stadium,0,Stadium,3539_rennbahnstadium
3540_spatere-1,spätere,0,spätere,3540_spatere
3541_speien-1,speien,0,speien,3541_speien
3542_spat-1,spät,0,spät,3542_spat
3543_spie-1,Spieß,0,Spieß,3543_spie
3544_tafel-1,Tafel,0,Tafel,3544_tafelschreibtafelgesetzestafel
3544_schreibtafel-2,Schreibtafel,0,Schreibtafel,3544_tafelschreibtafelgesetzestafel
3544_gesetzestafel-3,Gesetzestafel,0,,3544_tafelschreibtafelgesetzestafel
3545_sage-1,Sage,0,Sage,3545_sagefabel
3545_fabel-2,Fabel,0,Fabel,3545_sagefabel
3546_verkunder-1,Verkünder,0,Verkünder,3546_verkunderverkundiger
3546_verkundiger-2,Verkündiger,0,Verkündiger,3546_verkunderverkundiger
3547_kunden-1,künden,0,künden,3547_kundenverkundenerzahlen
3547_verkunden-2,verkünden,0,verkünden,3547_kundenverkundenerzahlen
3547_erzahlen-3,erzählen,0,erzählen,3547_kundenverkundenerzahlen
3548_spinnen-1,spinnen,0,spinnen,3548_spinnen
3549_bratspie-1,Bratspieß,0,,3549_bratspie
3550_spie-1,Spieß,0,Spieß,3550_spie
3551_spule-1,Spule,0,Spule,3551_spule
3552_schnell-1,schnell,0,schnell,3552_schnellbaldohnezogern
3552_bald-2,bald,0,bald,3552_schnellbaldohnezogern
3552_ohnezogern-3,ohne Zögern,0,ohne Zögern,3552_schnellbaldohnezogern
3553_sprieen-1,sprießen,0,sprießen,3553_sprieenhervorschieen
3553_hervorschieen-2,hervorschießen,0,,3553_sprieenhervorschieen
3554_korb-1,Korb,0,Korb,3554_korb
3555_zumstehenbringen-1,zum Stehen bringen,0,zum Stehen bringen,3555_zumstehenbringen
3556_element-1,Element,0,Element,3556_elementstabbuchstabe
3556_stab-2,Stab,0,Stab,3556_elementstabbuchstabe
3556_buchstabe-3,Buchstabe,0,Buchstabe,3556_elementstabbuchstabe
3557_stange-1,Stange,0,Stange,3557_stange
3558_stechen-1,stechen,0,stechen,3558_stechen
3559_stoen-1,stoßen,0,stoßen,3559_stoen
3560_steig-1,Steig,0,Steig,3560_steigweg
3560_weg-2,Weg,0,Weg,3560_steigweg
3561_steinig-1,steinig,0,steinig,3561_steinig
3562_steinern-1,steinern,0,steinern,3562_steinern
3563_steinigen-1,steinigen,0,steinigen,3563_steinigen
3564_stein-1,Stein,0,Stein,3564_steinfels
3564_fels-2,Fels,0,Fels,3564_steinfels
