ID,Name,Concepticon_ID,Concepticon_Gloss
1602_verbergenverborgenbleiben,"verbergen, verborgen bleiben",602,HIDE (CONCEAL)
1603_erlosenbefreienlosmachenloslassenbewahrenbehuteneintreiben,"erlösen, befreien, losmachen, loslassen, bewahren, behüten, eintreiben",1997,PRESERVE
1604_unfruchtbarerboden,unfruchtbarer Boden,,
1605_miteinverleibtereinesleibes,"Miteinverleibter, eines Leibes",,
1607_ahnlichkeitabbild,"Ähnlichkeit, Abbild",,
1609_vergleichengleichennachahmen,"vergleichen, gleichen, nachahmen",3429,COMPARE
1610_ahnlichgleich,"ähnlich, gleich",1558,SIMILAR
1611_kommengehenfahren,"kommen, gehen, fahren",1446,COME
1612_herstellenheilen,"herstellen, heilen",2886,PRODUCE
1613_hingebenuberlassen,"hingeben, überlassen",,
1614_verrater,Verräter,,
1615_pfahlkreuz,"Pfahl, Kreuz",1367,CROSS
1616_beilagerbeischlaf,"Beilager, Beischlaf",,
1617_zusammenlesenversammelnsammeln,"zusammenlesen, versammeln, sammeln",7,GATHER
1618_lugegotzenbild,"Lüge, Götzenbild",2826,LIE (FALSEHOOD)
1619_lugenapostelfalscherapostel,"Lügenapostel, falscher Apostel",,
1620_lugenbruderfalscherbruder,"Lügenbruder, falscher Bruder",,
1621_lugengottgotzefalschergott,"Lügengott, Götze, falscher Gott",,
1622_einweibnehmenheiraten,"ein Weib nehmen, heiraten",203,MARRY
1623_belugenlugen,"belügen, lügen",601,LIE (MISLEAD)
1625_lugenzeugefalscherzeuge,"Lügenzeuge, falscher Zeuge",,
1626_lugenchristusfalscherchristus,"Lügenchristus, falscher Christus",,
1627_erleuchtenanslichtbringen,"erleuchten, ans Licht bringen",,
1628_unfruchtbar,unfruchtbar,,
1629_verschlieenfangenzuschlieenschlieen,"verschließen, fangen, zuschließen, schließen",1046,SHUT
1630_sichverschlieenverschlossenwerden,"sich verschließen, verschlossen werden",,
1631_geltenbedeutenvermogen,"gelten, bedeuten, vermögen",,
1633_gemeinschaft,Gemeinschaft,,
1634_teilnehmer,Teilnehmer,,
1635_gemeinmachengemeinschafthaltenmitteilenanteilhabensichbeteiligenverunreinigenentheiligen,"gemein machen, Gemeinschaft halten, mitteilen, Anteil haben, sich beteiligen, verunreinigen, entheiligen",2898,CONVEY (A MESSAGE)
1636_gemeingemeinsamgemeinschaftlichteilhaftigunheilig,"gemein, gemeinsam, gemeinschaftlich, teilhaftig, unheilig",,
1637_versammlung,Versammlung,,
1638_zerschneidenverschneiden,"zerschneiden, verschneiden",,
1641_auflosenschmelzen,"auflösen, schmelzen",2334,MELT
1642_zermalmenzerknirschen,"zermalmen, zerknirschen",,
1643_mitmenschteilnehmergenossegemeinschaftgenossenschaft,"Mitmensch, Teilnehmer, Genosse, Gemeinschaft, Genossenschaft",,
1644_zubereitenbereiten,"zubereiten, bereiten",1100,COOK (SOMETHING)
1645_benachbartangrenzend,"benachbart, angrenzend",,
1646_grenznachbarin,Grenznachbarin,,
1647_grenzenan,grenzen an,,
1649_argernargerniserregenargernisnehmen,"ärgern, Ärgernis erregen, Ärgernis nehmen",2892,MAKE ANGRY (ANNOY)
1651_erinnerung,Erinnerung,,
1653_verkurzenabkurzenkurzen,"verkürzen, abkürzen, kürzen",,
1654_schriftbuchstabenschrift,"Schrift, Buchstabenschrift",,
1655_geschriebenesschrift,"Geschriebenes, Schrift",,
1656_schreibenaufschreibensichindielisteneintragenlassen,"schreiben, aufschreiben, sich in die Listen eintragen lassen",1672,WRITE
1657_gromachenpreisenerheben,"groß machen, preisen, erheben",,
1658_erinnerunggedachtnis,"Erinnerung, Gedächtnis",1018,MEMORY
1659_zumessenzuteilen,"zumessen, zuteilen",,
1661_gedanke,Gedanke,2975,THOUGHT
1662_mitsenden,mitsenden,,
1665_sicherinnerngedenken,"sich erinnern, gedenken",707,REMEMBER
1667_festnagelnannagelnnageln,"festnageln, annageln, nageln",,
1668_esgenugt,es genügt,,
1669_beschimpfenschmahenlastern,"beschimpfen, schmähen, lästern",3641,SLANDER
1670_benennennennen,"benennen, nennen",180,CALL BY NAME
1671_errettenherstellenheilenretten,"erretten, herstellen, heilen, retten",2008,RESCUE
1672_benetzen,benetzen,,
1673_genugeauskommengenugsamkeit,"Genüge, Auskommen, Genügsamkeit",,
1674_genugenzurgenugeversehenseinmit,"genügen, zur Genüge versehen sein mit",3475,SUFFICE
1676_stockstabzauber,"Stock, Stab, Zauber",1295,STICK
1677_mitnehmenerhaltenerbendavontragenvergoltenbekommenempfangenlernenaufnehmen,"mitnehmen, erhalten, erben, davontragen, vergolten bekommen, empfangen, lernen, aufnehmen",504,LEARN
1678_genesengerettetwerdenseligwerden,"genesen, gerettet werden, selig werden",1978,RECOVER
1679_rettungheilerhaltung,"Rettung, Heil, Erhaltung",,
1681_ergreifenerwischenfangen,"ergreifen, erwischen, fangen",702,CATCH
1682_gewahrenbefriedigensichgenugenlassen,"gewähren, befriedigen, sich genügen lassen",,
1683_zurgenugeversehensein,zur Genüge versehen sein,,
1684_genugviel,"genug, viel",1198,MANY
1686_gans,Gans,1187,GOOSE
1687_verursachen,verursachen,,
1688_wildgans,Wildgans,,
1690_zusammenkommenhinkommenkommensichversammeln,"zusammenkommen, hinkommen, kommen, sich versammeln",1446,COME
1691_ubereinstimmend,übereinstimmend,,
1692_verabredung,Verabredung,,
1693_sichverabredenubereinkommenbeschlieenbesprechen,"sich verabreden, übereinkommen, beschließen, besprechen",,
1694_belebenlebendigmachen,"beleben, lebendig machen",,
1695_auflebenlebendigwerden,"aufleben, lebendig werden",,
1696_zusammenkunftversammlungvereinigung,"Zusammenkunft, Versammlung, Vereinigung",,
1697_ratgebenraten,"Rat geben, raten",1932,GUESS
1698_abschatzen,abschätzen,,
1699_anordnungsatzungregel,"Anordnung, Satzung, Regel",,
1700_befehlenverordnenbestimmenanordnenfestsetzen,"befehlen, verordnen, bestimmen, anordnen, festsetzen",1998,COMMAND
1701_gerechtmitrecht,"gerecht, mit Recht",,
1702_gerechtigkeitgebot,"Gerechtigkeit, Gebot",,
1703_zurechtweisungwiederherstellung,"Zurechtweisung, Wiederherstellung",,
1705_alsgerechterweisenetwasrichtenhinlenkenlenkenrechtfertigen,"als gerecht erweisen, etwas richten, hinlenken, lenken, rechtfertigen",741,DRIVE
1710_nachbar,Nachbar,1332,NEIGHBOUR
1711_nachbarin,Nachbarin,,
1712_garbe,Garbe,,
1713_hurdeviehhof,"Hürde, Viehhof",,
1715_gehege,Gehege,,
1717_hofamt,Hofamt,,
1718_hofmannhofbeamter,"Hofmann, Hofbeamter",,
1719_haushauswesenfamiliehofpratorium,"Haus, Hauswesen, Familie, Hof, Prätorium",1252,HOUSE
1720_anstandigehrbar,"anständig, ehrbar",,
1721_vorsorgetreffenratenversorgen,"Vorsorge treffen, raten, versorgen",1932,GUESS
1722_bestimmtezeitbestimmungplan,"bestimmte Zeit, Bestimmung, Plan",,
1723_anstandig,anständig,,
1724_zusammenlaufenzusammenkommenerlaufenerringenerlangen,"zusammenlaufen, zusammenkommen, erlaufen, erringen, erlangen",,
1726_schamhaftigkeit,Schamhaftigkeit,,
1727_ehrbarkeit,Ehrbarkeit,,
1728_ehrbar,ehrbar,,
1729_rebe,Rebe,,
1730_beratungberatschlagung,"Beratung, Beratschlagung",,
1731_flutuberschwemmung,"Flut, Überschwemmung",,
1732_marktstrae,"Markt, Straße",633,MARKET
1734_bereitenkleiden,"bereiten, kleiden",814,DRESS UP
1735_schmuck,Schmuck,917,ORNAMENT
1736_vorwurftadelzurechtweisungbeschuldigung,"Vorwurf, Tadel, Zurechtweisung, Beschuldigung",,
1737_erblickensehen,"erblicken, sehen,",1409,SEE
1738_gesehensichtbar,"gesehen, sichtbar",,
1739_uberfuhrenscheltendenmundstopfenzumschweigenbringenwiderlegen,"überführen, schelten, den Mund stopfen, zum Schweigen bringen, widerlegen",983,CONVICT
1740_salbenbesalben,"salben, besalben",,
1741_hausgemeinschaftgenosse,"Hausgemeinschaft, Genosse",,
1742_opfernzumopferbringen,"opfern, zum Opfer bringen",,
1743_entsendengeleiten,"entsenden, geleiten",,
1744_grundlegung,Grundlegung,,
1745_hinsetzenhinstellenhinlegenbeilegenanordneneinsetzenwiederherstellen,"hinsetzen, hinstellen, hinlegen, beilegen, anordnen, einsetzen, wiederherstellen",998,PUT
1747_versinkenuntergehen,"versinken, untergehen",1088,SINK (DESCEND)
1748_besiegelnbestatigenversiegeln,"besiegeln, bestätigen, versiegeln",,
1750_gefahrtereisegefahrte,"Gefährte, Reisegefährte",,
1751_sichniedersetzenplatznehmen,"sich niedersetzen, Platz nehmen",,
1752_beschattungbedeckungbekleidung,"Beschattung, Bedeckung, Bekleidung",,
1753_beschattenbedecken,"beschatten, bedecken",761,COVER
1754_erschaffunggeschopf,"Erschaffung, Geschöpf",,
1755_sichzuruckziehensichtrennen,"sich zurückziehen, sich trennen",1359,SEPARATE
1756_unterschiedtrennungscheidung,"Unterschied, Trennung, Scheidung",1134,DIVORCE
1758_mitknecht,Mitknecht,,
1759_beschamtwerdensichschamen,"beschämt werden, sich schämen",1894,ASHAMED
1760_erschaffenschaffen,"erschaffen, schaffen",,
1761_schadenschadenzufugenunrechttun,"schaden, Schaden zufügen, Unrecht tun",2947,DAMAGE (INJURY)
1762_erklarenauslegenubersetzen,"erklären, auslegen, übersetzen",2906,TRANSLATE
1763_sandalenschuheschuhwerk,"Sandalen, Schuhe, Schuhwerk",,
1764_beschuht,beschuht,,
1765_schweigenverstummen,"schweigen, verstummen",48,BE SILENT
1766_beschadigenschadigenschaden,"beschädigen, schädigen, schaden",2947,DAMAGE (INJURY)
1767_schlafenentschlafeneinschlafen,"schlafen, entschlafen, einschlafen",1585,SLEEP
1768_aufstreichenbeschmieren,"aufstreichen, beschmieren",,
1769_schmiedenbewirkendurchschmiedenbewirken,"schmieden, bewirken, durch Schmieden bewirken",288,FORGE
1770_hineilenkommen,"hineilen, kommen",1446,COME
1771_ereilengelangenzuerlangen,"ereilen, gelangen zu, erlangen",,
1772_aufsuchensuchen,"aufsuchen, suchen",1468,LOOK FOR
1773_ersattigensattigen,"ersättigen, sättigen",,
1774_ausspeienspeien,"ausspeien, speien",1278,VOMIT
1777_erwerbenbekommen,"erwerben, bekommen",694,GET
1778_gewinnsuchtig,gewinnsüchtig,,
1779_stehenbleibenhaltmachenbestehenverbleibenbeharrenstillstehenbleibenverharrenwiederhergestelltsein,"stehenbleiben, haltmachen, bestehen, verbleiben, beharren, stillstehen, bleiben, verharren, wiederhergestellt sein",987,REMAIN
1780_vertrocknenverdorren,"vertrocknen, verdorren",,
1781_hineinsteigenherabsteigen,"hineinsteigen, herabsteigen",,
1782_anstoen,anstoßen,,
1783_gastfreundschaft,Gastfreundschaft,,
1784_gastfreigastfreundlich,"gastfrei, gastfreundlich",,
1785_einurteilabgebenuberbeurteilenverurteilenurteilenbeschlieenrichten,"ein Urteil abgeben über, beurteilen, verurteilen, urteilen, beschließen, richten",1818,ADJUDICATE
1786_aufrechterhalten,aufrecht erhalten,,
1788_bestreuenbelegenuberdeckenuberbreiten,"bestreuen, belegen, überdecken, überbreiten",,
1789_fremdlingfremdergast,"Fremdling, Fremder, Gast",1782,GUEST
1790_dasfundamentlegenbegrundengrunden,"das Fundament legen, begründen, gründen",,
1791_rechtfertigen,rechtfertigen,,
1793_verherrlichenverklaren,"verherrlichen, verklären",,
1794_bekanntgebenoffenbarensichoffenbarenerscheinen,"bekanntgeben, offenbaren, sich offenbaren, erscheinen",1076,EMERGE (APPEAR)
1795_sterbenabsterben,"sterben, absterben",1494,DIE
1797_erstarkenstarkwerden,"erstarken, stark werden",,
1798_erseufzenseufzen,"erseufzen, seufzen",,
1799_einzeichengebenbelehrenzeigen,"ein Zeichen geben, belehren, zeigen",1039,SHOW
1800_zerreienzerstorenaufhebenauflosen,"zerreißen, zerstören, aufheben, auflösen",1735,TEAR (SHRED)
1801_belehrenerziehen,"belehren, erziehen",,
1802_bezahmenbezwingenzahmenbandigen,"bezähmen, bezwingen, zähmen, bändigen",,
1803_brandmarkenmiteinembrandmalversehen,"brandmarken, mit einem Brandmal versehen",,
1804_kennzeichnensichmerkenauszeichnen,"kennzeichnen, sich merken, auszeichnen",,
1805_berauben,berauben,,
1806_geordnetgeregelt,"geordnet, geregelt",,
1807_vollbringenbewirkenmachentunwirkenbringen,"vollbringen, bewirken, machen, tun, wirken, bringen",734,MAKE
1809_vergehenaufhorenzerreien,"vergehen, aufhören, zerreißen",1735,TEAR (SHRED)
1811_anzeigenverkundenverkundigen,"anzeigen, verkünden, verkündigen",,
1813_geziemend,geziemend,,
1815_verordnenbestimmen,"verordnen, bestimmen",,
1816_zurrechtenzeitpassend,"zur rechten Zeit, passend",,
1817_erlangenerzielen,"erlangen, erzielen",,
1818_passendgeschickt,"passend, geschickt",1824,DEXTEROUS
1819_geziemen,geziemen,,
1821_erbauenbauen,"erbauen, bauen",1840,BUILD
1822_gebaudebau,"Gebäude, Bau",2949,LAIR
1823_wegziehenwegfuhrenfuhrenbringen,"wegziehen, wegführen, führen, bringen",692,BRING
1824_vertrauenanvertrauentrauen,"vertrauen, anvertrauen, trauen",,
1825_zertretenniedertreten,"zertreten, niedertreten",,
1826_befestigenbestarken,"befestigen, bestärken",,
1827_gasse,Gasse,,
1828_bedacht,Bedacht,,
1829_verstummendasschweigenfortsetzen,"verstummen, das Schweigen fortsetzen",,
1831_sichenthalten,sich enthalten,,
1835_vorwartskommenhervorsprieenwachsenzunehmen,"vorwärtskommen, hervorsprießen, wachsen, zunehmen",479,GROW
1836_segnendensegengeben,"segnen, den Segen geben",391,BLESS
1837_dienstbarmachenunterjochendurchbohren,"dienstbar machen, unterjochen, durchbohren",398,PIERCE
1839_ermahnentrostenindiearmeschlieenumarmen,"ermahnen, trösten, in die Arme schließen, umarmen",928,EMBRACE
1841_diefluchtergreifenentfliehenfliehen,"die Flucht ergreifen, entfliehen, fliehen",956,FLEE
1843_trostenermunterntrostbringentrostempfangen,"trösten, ermuntern, Trost bringen, Trost empfangen",,
1844_tenneausdrusch,"Tenne, Ausdrusch",,
1845_bedrangen,bedrängen,,
1847_erduldendulden,"erdulden, dulden",,
1848_befestigenstarken,"befestigen, stärken",,
1849_bedeutungdunkel,Bedeutung dunkel,,
1850_gaubewohner,Gaubewohner,,
1851_aufmerksamkeit,Aufmerksamkeit,,
1852_kropf,Kropf,,
1853_bemerkenerscheinenseineaufmerksamkeitaufetwasrichten,"bemerken, erscheinen, seine Aufmerksamkeit auf etwas richten",2893,NOTICE (SOMETHING)
1855_klagentotenklageanstimmen,"klagen, Totenklage anstimmen",,
1856_klage,Klage,,
1859_betrubnis,Betrübnis,,
1860_krankenbetruben,"kränken, betrüben",,
1861_betrubttraurigmurrisch,"betrübt, traurig, mürrisch",699,SAD
1862_tonend,tönend,,
1865_zusammenfugenverloben,"zusammenfügen, verloben",,
1866_bewegtbeweglich,"bewegt, beweglich",,
1867_inbewegungsetzenermunternanregenbewegenerregen,"in Bewegung setzen, ermuntern, anregen, bewegen, erregen",765,MOVE
1868_hinwerfenniederwerfenwerfenhinundherreien,"hinwerfen, niederwerfen, werfen, hinundherreißen",1456,THROW
1869_sichzuwendensichnahernsichzusammentun,"sich zuwenden, sich nähern, sich zusammentun",1778,APPROACH
1871_friede,Friede,1338,PEACE
1872_versohnen,versöhnen,,
1873_versohntwerdensichversohnen,"versöhnt werden, sich versöhnen",,
1874_erwachen,erwachen,1602,WAKE UP
1875_sichderherrschaftbemachtigenvergewaltigen,"sich der Herrschaft bemächtigen, vergewaltigen",,
1876_erwahlungwahl,"Erwählung, Wahl",,
1877_erwahlenauserwahlenauswahlen,"erwählen, auserwählen, auswählen",,
1878_gemeinunreinbefleckt,"gemein, unrein, befleckt",,
1879_bekehrung,Bekehrung,,
1880_wendenzuruckwendenhinlenkenbekehrenzuruckgebenhinwendenumkehrenzuruckkehren,"wenden, zurückwenden, hinlenken, bekehren, zurückgeben, hinwenden, umkehren, zurückkehren",85,GIVE BACK
1881_verurteilungverdammungverdammnis,"Verurteilung, Verdammung, Verdammnis",,
1882_einenverurteilenzuachtenverdammen,"einen verurteilen zu, ächten, verdammen",,
1883_bekleidungkleidung,"Bekleidung, Kleidung",1895,CLOTHES
1884_bekleidenkleidensichbekleidensichkleiden,"bekleiden, kleiden, sich bekleiden, sich kleiden",814,DRESS UP
1885_gesprachrede,"Gespräch, Rede",1115,SPEECH
1886_geschafterwerbgewinn,"Geschäft, Erwerb, Gewinn",2931,BUSINESS
1887_bewirkenerwirkenbereitenmachenbringenerhandelnausstellen,"bewirken, erwirken, bereiten, machen, bringen, erhandeln, ausstellen",734,MAKE
1888_mitarbeiter,Mitarbeiter,,
1889_eingewurzelt,eingewurzelt,,
1892_erwartenannehmenmeinen,"erwarten, annehmen, meinen",,
1893_gaulandbezirkumgegendgegend,"Gau, Land, Bezirk, Umgegend, Gegend",1300,COUNTRY
1894_zusammenbindenverbinden,"zusammenbinden, verbinden",2862,CONNECT
1895_bewegenschutteln,"bewegen, schütteln",1909,SHAKE
1896_einmutiggewillt,"einmütig, gewillt",,
1897_sichverwickeln,sich verwickeln,,
1898_erleidenleiden,"erleiden, leiden",,
1899_verweilenverbleiben,"verweilen, verbleiben",,
1900_verbindunggelenkbanddergelenke,"Verbindung, Gelenk, Band der Gelenke",999,JOINT
1901_verteidigen,verteidigen,1330,DEFEND
1902_vollmitfreude,voll Mitfreude,,
1903_freude,Freude,2524,JOY
1904_bestrafenrachenrachenehmen,"bestrafen, rächen, Rache nehmen",,
1906_verwunden,verwunden,,
1907_schatzhausschatzkammer,"Schatzhaus, Schatzkammer",,
1908_stachelpeitsche,"Stachel, Peitsche",3798,STINGER
1910_begehren,begehren,,
1911_gier,Gier,,
1912_gierig,gierig,2018,GREEDY
1913_geisel,Geisel,,
1915_gabegeschenkgrune,"Gabe, Geschenk, gRune",2982,GIFT
1916_geben,geben,1447,GIVE
1917_geber,Geber,,
1918_giebel,Giebel,,
1919_gahnen,gähnen,1028,YAWN
1920_steuerabgabezins,"Steuer, Abgabe, Zins",,
1921_gelten,gelten,,
1922_steuerabgabe,"Steuer, Abgabe",,
1923_eintragungindiesteuerliste,Eintragung in die Steuerliste,,
1924_sichel,Sichel,341,SICKLE
1925_beginnen,beginnen,,
1926_speer,Speer,945,SPEAR
1927_morgen,morgen,1329,TOMORROW
1928_findenbekommenerlangen,"finden, bekommen, erlangen",719,FIND
1929_gieen,gießen,3078,IRRIGATE
1931_sorgsam,sorgsam,,
1934_genau,genau,1466,EXACT
1936_glanzen,glänzen,,
1937_handschuh,Handschuh,867,GLOVE
1938_vonguterabkunftedlengeschlechts,"von guter Abkunft, edlen Geschlechts",,
1939_tugendtuchtigkeitgute,"Tugend, Tüchtigkeit, Güte",,
1940_gru,Gruß,,
1941_gruen,grüßen,,
1942_gaumen,Gaumen,540,PALATE
1944_gotenende,Gotenende,,
1945_gutschontuchtig,"gut, schön, tüchtig",1035,GOOD
1946_graben,Graben,1418,DIG
1947_graben,graben,1418,DIG
1948_gram,Gram,,
1949_erzurnenaufregen,"erzürnen, aufregen",,
1951_holzsplittersplitter,"Holzsplitter, Splitter",,
1954_bartbarthaarzopf,"Bart, Barthaar, Zopf",678,BEARD
1955_graskraut,"Gras, Kraut",606,GRASS
1956_greutungenostgoten,"Greutungen, Ostgoten",,
1957_hungrig,hungrig,1533,BE HUNGRY
1959_hunger,Hunger,1864,HUNGER
1960_gebietenanordnen,"gebieten, anordnen",,
1961_beschlussverordnungbefehl,"Beschluss, Verordnung, Befehl",,
1962_maske,Maske,,
1963_greifenergreifen,"greifen, ergreifen",855,SEIZE
1964_greisgrau,"greis, grau",406,OLD MAN
1966_weinenklagen,"weinen, klagen",1839,CRY
1967_weinen,Weinen,1839,CRY
1968_griesand,"Grieß, Sand",671,SAND
1970_ergrimmenzurnen,"ergrimmen, zürnen",2223,BE ANGRY
1971_grimm,Grimm,,
1972_grimmigzornigschrecklich,"grimmig, zornig, schrecklich",,
1973_kleinmutig,kleinmütig,,
1974_zerreiben,zerreiben,,
1975_zerrieben,zerrieben,,
1976_schrecken,Schrecken,,
1977_schrittstufe,"Schritt, Stufe",,
1979_grubehohle,"Grube, Höhle",1155,CAVE
1981_grund,Grund,2968,REASON
1982_grundmauer,Grundmauer,,
1983_grutze,Grütze,,
1985_fromm,fromm,,
1986_gottesfurchtig,gottesfürchtig,,
1987_gottlos,gottlos,,
1988_gottesgestalt,Gottesgestalt,,
1989_gottesverehrer,Gottesverehrer,,
1990_frommigkeit,Frömmigkeit,,
1991_gotteshaustempel,"Gotteshaus, Tempel",,
1992_gottlich,göttlich,,
1994_priestertum,Priestertum,,
1995_priesterseindaspriesteramtverrichten,"Priester sein, das Priesteramt verrichten",,
1996_gold,Gold,1369,GOLD
1997_golden,golden,,
2000_mannchen,Männchen,,
2002_krebsgeschwurgeschwur,"Krebsgeschwür, Geschwür",1189,ULCER
2005_gote,Gote,,
2006_goten,Goten,,
2007_gotisch,gotisch,,
2008_gegossenwerden,gegossen werden,,
2009_gotin,Gotin,,
2010_gotenvolk,Gotenvolk,,
2011_angerufenergottgotze,"Angerufener, Gott, Götze",3231,DEITY
2012_habenbesitzeninnehabenmeinenhaltenwerdensichbefindenkonnenwollen,"haben, besitzen, inne haben, meinen, halten, werden, sich befinden, können, wollen",1784,WANT
2013_habend,habend,,
2014_hebenaufheben,"heben, aufheben",501,LIFT
2015_sichheben,sich heben,,
2016_heftenanhangenanheften," heften, anhängen, anheften",,
2017_angeheftetwerden,angeheftet werden,,
2018_behaftet,behaftet,,
2019_pflegerheger,"Pfleger, Heger",,
2021_hagelhrune,"Hagel, hRune",609,HAIL
2022_hangenhang,"Hängen, Hang",2884,HANG
2023_hangenschwebenlassen,"hängen, schweben lassen",2884,HANG
2024_hangen,hangen,,
2025_hangend,hängend,,
2026_hebraer,Hebräer,,
2027_art,Art,844,KIND (THING)
2028_streiten,streiten,3302,QUARREL (VERB)
2029_streitzank,"Streit, Zank",1848,QUARREL
2030_einaugig,einäugig,,
2032_heil,Heil,,
2033_heillebendig,"heil, lebendig",1422,BE ALIVE
2035_geheiltwerden,geheilt werden,,
2036_heilgesundwohl,"heil, gesund, wohl",1364,HEALTHY
2037_seigegrut,sei gegrüßt,,
2038_land,Land,1300,COUNTRY
2039_heimisch,heimisch,,
2040_grundbesitzfamiliengut,"Grundbesitz, Familiengut",,
2041_dorflandflecken,"Dorf, Land, Flecken",930,VILLAGE
2042_parteienketzerei,"Parteien, Ketzerei",,
2044_hirt,Hirt,2544,SHEPHERD
2045_herz,Herz,1223,HEART
2046_herzig,herzig,,
2047_eingeweideherzinneres,"Eingeweide, Herz, Inneres",1223,HEART
2049_fackel,Fackel,1919,TORCH
2050_heiennennenheiengenanntwerdenrufeneinladenbefehlen,"heißen, nennen, heißen, genannt werden, rufen, einladen, befehlen",180,CALL BY NAME
2051_geheibefehl,"Geheiß, Befehl",,
2052_heier,Heißer,,
2053_heidesteppefeldacker,"Heide, Steppe, Feld, Acker",212,FIELD
2055_heidin,Heidin,,
2057_hecheln,hecheln,,
2058_mantel,Mantel,603,COAT
2059_halfteseiteteil,"Hälfte, Seite, Teil",816,HALF
2060_halb,halb,3836,HALF (HALF OF)
2061_hutenweidenhalten,"hüten, weiden, halten",1448,HOLD
2062_mehrlieber,"mehr, lieber",1992,MORE
2063_kaum,kaum,2926,HARDLY
2064_kaumjekaum,"kaum je, kaum",2926,HARDLY
