ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,ProsodicStructure
f2836,,Gothic,2835_bekanntwerden,mērnan,mērnan,m e r n a n,,Kobler1989,,,^ mērnan $,default,CVCCVC
f2837,,Gothic,2836_tischschusselplatte,mēs,mēs,m e s,,Kobler1989,,,^ mēs $,default,CVC
f2838,,Gothic,2875_ma,mēt,mēt,m e t,,Kobler1989,,,^ mēt $,default,CVC
f2839,,Gothic,2838_zwischenwand,midgardiwaddjus,midgardiwaddjus,m ɪ ð ɡ a r d ɪ w a dː j u s,,Kobler1989,,,^ midgardiwaddjus $,default,CVCCVCCVCVCCVC
f2840,,Gothic,2839_uberflutungsintflutuberschwemmung,midjasweipains,midjasweipains,m ɪ ð j a s w i p ɛ n s,,Kobler1989,,,^ midjasweipains $,default,CVCCVCCVCVCC
f2841,,Gothic,2840_mittleremitten,midjis,midjis,m ɪ ð j ɪ s,,Kobler1989,,,^ midjis $,default,CVCCVC
f2842,,Gothic,2841_diebewohnteerdeerdkreis,midjungards,midjungards,m ɪ ð j u n ɡ a r d s,,Kobler1989,,,^ midjungards $,default,CVCCVCCVCCC
f2843,,Gothic,2842_mitte,miduma,miduma,m ɪ ð u m a,,Kobler1989,,,^ miduma $,default,CVCVCV
f2844,,Gothic,2843_vermitteln,midumōn,midumōn,m ɪ ð u m o n,,Kobler1989,,,^ midumōn $,default,CVCVCVC
f2845,,Gothic,2844_mittler,midumōnds,midumōnds,m ɪ ð u m o n d s,,Kobler1989,,,^ midumōnds $,default,CVCVCVCCC
f2846,,Gothic,2845_met,midus,midus,m ɪ ð u s,,Kobler1989,,,^ midus $,default,CVCVC
f2847,,Gothic,2846_sehrgro,mikilaba,mikilaba,m ɪ k ɪ l a β a,,Kobler1989,,,^ mikilaba $,default,CVCVCVCV
f2848,,Gothic,2848_groe,mikildūþs,mikildūþs,m ɪ k ɪ l d u θ s,,Kobler1989,,,^ mikildūþs $,default,CVCVCCVCC
f2849,,Gothic,2848_groe,mikilei,mikilei,m ɪ k ɪ l i,,Kobler1989,,,^ mikilei $,default,CVCVCV
f2850,,Gothic,2849_preisen,mikiljan,mikiljan,m ɪ k ɪ l j a n,,Kobler1989,,,^ mikiljan $,default,CVCVCCVC
f2851,,Gothic,2850_verherrlichtwerden,mikilnan,mikilnan,m ɪ k ɪ l n a n,,Kobler1989,,,^ mikilnan $,default,CVCVCCVC
f2852,,Gothic,2851_grostarkviel,mikils,mikils,m ɪ k ɪ l s,,Kobler1989,,,^ mikils $,default,CVCVCC
f2853,,Gothic,2852_hochmutig,mikilþūhts,mikilþūhts,m ɪ k ɪ l θ u h t s,,Kobler1989,,,^ mikilþūhts $,default,CVCVCCVCCC
f2854,,Gothic,2853_mildfreundlich,mildeis,mildeis,m ɪ l d i s,,Kobler1989,,,^ mildeis $,default,CVCCVC
f2855,,Gothic,2854_mildeherzmitleid,mildiþa,mildiþa,m ɪ l d ɪ θ a,,Kobler1989,,,^ mildiþa $,default,CVCCVCV
f2856,,Gothic,2855_wolke,milhma,milhma,m ɪ l h m a,,Kobler1989,,,^ milhma $,default,CVCCCV
f2857,,Gothic,2856_kriegsdienstetun,militōn,militōn,m ɪ l ɪ t o n,,Kobler1989,,,^ militōn $,default,CVCVCVC
f2858,,Gothic,2857_honig,miliþ,miliþ,m ɪ l ɪ θ,,Kobler1989,,,^ miliþ $,default,CVCVC
f2859,,Gothic,2858_schmelzensichauflosen,miltan,miltan,m ɪ l t a n,,Kobler1989,,,^ miltan $,default,CVCCVC
f2860,,Gothic,2859_milz,milti,milti,m ɪ l t ɪ,,Kobler1989,,,^ milti $,default,CVCCV
f2861,,Gothic,2860_milch,miluks,miluks,m ɪ l u k s,,Kobler1989,,,^ miluks $,default,CVCVCC
f2862,,Gothic,2861_fleisch,mimz,mimz,m ɪ m z,,Kobler1989,,,^ mimz $,default,CVCC
f2863,,Gothic,2862_denken,minds,minds,m ɪ n d s,,Kobler1989,,,^ minds $,default,CVCCC
f2864,,Gothic,2863_kleinstegeringstemindeste,minnists,minnists,m ɪ nː ɪ s t s,,Kobler1989,,,^ minnists $,default,CVCVCCC
f2865,,Gothic,2864_kleinergeringer,minniza,minniza,m ɪ nː ɪ z a,,Kobler1989,,,^ minniza $,default,CVCVCV
f2866,,Gothic,2865_minderwenigergeringer,mins,mins,m ɪ n s,,Kobler1989,,,^ mins $,default,CVCC
f2867,,Gothic,2866_abnehmensichmindern,minznan,minznan,m ɪ n z n a n,,Kobler1989,,,^ minznan $,default,CVCCCVC
f2868,,Gothic,2867_missverschieden,missa,missa,m ɪ sː a,,Kobler1989,,,^ missa $,default,CVCV
f2869,,Gothic,2868_missetatsunde,missadēþs,missadēþs,m ɪ sː a ð e θ s,,Kobler1989,,,^ missadēþs $,default,CVCVCVCC
f2870,,Gothic,2869_verschiedenmannigfaltig,missaleiks,missaleiks,m ɪ sː a l i k s,,Kobler1989,,,^ missaleiks $,default,CVCVCVCC
f2871,,Gothic,2870_zwiespaltmissredestreit,missaquiss,missaquiss,m ɪ sː a kʷ u ɪ sː,,Kobler1989,,,^ missaquiss $,default,CVCVCVVC
f2872,,Gothic,2871_missetun,missataujan,missataujan,m ɪ sː a t ɔ j a n,,Kobler1989,,,^ missataujan $,default,CVCVCVCVC
f2873,,Gothic,2872_einanderwechselseitig,missō,missō,m ɪ sː o,,Kobler1989,,,^ missō $,default,CVCV
f2874,,Gothic,2875_ma,mitadjō,mitadjō,m ɪ t a ð j o,,Kobler1989,,,^ mitadjō $,default,CVCVCCV
f2875,,Gothic,2874_messen,mitan,mitan,m ɪ t a n,,Kobler1989,,,^ mitan $,default,CVCVC
f2876,,Gothic,2875_ma,mitaþs,mitaþs,m ɪ t a θ s,,Kobler1989,,,^ mitaþs $,default,CVCVCC
f2877,,Gothic,2876_ermessenbedenkenuberlegen,mitōn,mitōn,m ɪ t o n,,Kobler1989,,,^ mitōn $,default,CVCVC
f2878,,Gothic,2877_uberlegunggedanke,mitōns,mitōns,m ɪ t o n s,,Kobler1989,,,^ mitōns $,default,CVCVCC
f2879,,Gothic,2878_mitbeiunter,miþ,miþ,m ɪ θ,,Kobler1989,,,^ miþ $,default,CVC
f2880,,Gothic,2879_sichmitzutischelegenlagern,miþanakumbjan,miþanakumbjan,m ɪ θ a n a k u m b j a n,,Kobler1989,,,^ miþanakumbjan $,default,CVCVCVCVCCCVC
f2881,,Gothic,2880_mitarbeitenleidenmit,miþarbaidjan,miþarbaidjan,m ɪ θ a r b ɛ ð j a n,,Kobler1989,,,^ miþarbaidjan $,default,CVCVCCVCCVC
f2882,,Gothic,2881_sichmitfreuen,miþfaginōn,miþfaginōn,m ɪ θ ɸ a ɣ ɪ n o n,,Kobler1989,,,^ miþfaginōn $,default,CVCCVCVCVC
f2883,,Gothic,2882_mitgefangennehmen,miþfrahinþan,miþfrahinþan,m ɪ θ ɸ r a h ɪ n θ a n,,Kobler1989,,,^ miþfrahinþan $,default,CVCCCVCVCCVC
f2884,,Gothic,2889_mitsterben,miþgadauþnan,miþgadauþnan,m ɪ θ ɡ a ð ɔ θ n a n,,Kobler1989,,,^ miþgadauþnan $,default,CVCCVCVCCVC
f2885,,Gothic,2884_mitgehen,miþgaggan,miþgaggan,m ɪ θ ɡ a ŋ ɡ a n,,Kobler1989,,,^ miþgaggan $,default,CVCCVCCVC
f2886,,Gothic,2885_mitnachahmen,miþgaleikōn,miþgaleikōn,m ɪ θ ɡ a l i k o n,,Kobler1989,,,^ miþgaleikōn $,default,CVCCVCVCVC
f2887,,Gothic,2886_mitbegraben,miþganawistrōn,miþganawistrōn,m ɪ θ ɡ a n a w ɪ s t r o n,,Kobler1989,,,^ miþganawistrōn $,default,CVCCVCVCVCCCVC
f2888,,Gothic,2887_mitbeleben,miþgaqiujan,miþgaqiujan,m ɪ θ ɡ a kʷ ɪ u j a n,,Kobler1989,,,^ miþgaqiujan $,default,CVCCVCVVCVC
f2889,,Gothic,2888_sichmithinsetzensichzusammensetzen,miþgasatjan,miþgasatjan,m ɪ θ ɡ a s a t j a n,,Kobler1989,,,^ miþgasatjan $,default,CVCCVCVCCVC
f2890,,Gothic,2889_mitsterben,miþgaswiltan,miþgaswiltan,m ɪ θ ɡ a s w ɪ l t a n,,Kobler1989,,,^ miþgaswiltan $,default,CVCCVCCVCCVC
f2891,,Gothic,2890_miterbauen,miþgatimrjan,miþgatimrjan,m ɪ θ ɡ a t ɪ m r j a n,,Kobler1989,,,^ miþgatimrjan $,default,CVCCVCVCCCVC
f2892,,Gothic,2891_mitfortziehenmitfuhren,miþgatiuhan,miþgatiuhan,m ɪ θ ɡ a t ɪ u h a n,,Kobler1989,,,^ miþgatiuhan $,default,CVCCVCVVCVC
f2893,,Gothic,2892_zusammenverweilenzusammensein,miþgawisan,miþgawisan,m ɪ θ ɡ a w ɪ s a n,,Kobler1989,,,^ miþgawisan $,default,CVCCVCVCVC
f2894,,Gothic,2893_mithineingehen,miþinngaleiþan,miþinngaleiþan,m ɪ θ ɪ nː ɣ a l i θ a n,,Kobler1989,,,^ miþinngaleiþan $,default,CVCVCCVCVCVC
f2895,,Gothic,2894_mitentsenden,miþinsandjan,miþinsandjan,m ɪ θ ɪ n s a n d j a n,,Kobler1989,,,^ miþinsandjan $,default,CVCVCCVCCCVC
f2896,,Gothic,2895_mitbelasten,miþkaúrjan,miþkaúrjan,m ɪ θ k ɔ r j a n,,Kobler1989,,,^ miþkaúrjan $,default,CVCCVCCVC
f2897,,Gothic,2896_mitleben,miþliban,miþliban,m ɪ θ l ɪ β a n,,Kobler1989,,,^ miþliban $,default,CVCCVCVC
f2898,,Gothic,2897_mitheucheln,miþlitjan,miþlitjan,m ɪ θ l ɪ t j a n,,Kobler1989,,,^ miþlitjan $,default,CVCCVCCVC
f2899,,Gothic,2898_mitessen,miþmatjan,miþmatjan,m ɪ θ m a t j a n,,Kobler1989,,,^ miþmatjan $,default,CVCCVCCVC
f2900,,Gothic,2899_annehmengeltenlassen,miþniman,miþniman,m ɪ θ n ɪ m a n,,Kobler1989,,,^ miþniman $,default,CVCCVCVC
f2901,,Gothic,2900_mitkommen,miþqiman,miþqiman,m ɪ θ kʷ ɪ m a n,,Kobler1989,,,^ miþqiman $,default,CVCCVCVC
f2902,,Gothic,2901_mitsprechennachsprechen,miþqiþan,miþqiþan,m ɪ θ kʷ ɪ θ a n,,Kobler1989,,,^ miþqiþan $,default,CVCCVCVC
f2903,,Gothic,2902_mitjemandemreden,miþrōdjan,miþrōdjan,m ɪ θ r o ð j a n,,Kobler1989,,,^ miþrōdjan $,default,CVCCVCCVC
f2904,,Gothic,3297_senden,miþsandjan,miþsandjan,m ɪ θ s a n d j a n,,Kobler1989,,,^ miþsandjan $,default,CVCCVCCCVC
f2905,,Gothic,2904_versetzen,miþsatjan,miþsatjan,m ɪ θ s a t j a n,,Kobler1989,,,^ miþsatjan $,default,CVCCVCCVC
f2906,,Gothic,2905_mitknechtseinmitdienen,miþskalkinōn,miþskalkinōn,m ɪ θ s k a l k ɪ n o n,,Kobler1989,,,^ miþskalkinōn $,default,CVCCCVCCVCVC
f2907,,Gothic,2906_mitdisputierenmitjemandemstreiten,miþsōkjan,miþsōkjan,m ɪ θ s o k j a n,,Kobler1989,,,^ miþsōkjan $,default,CVCCVCCVC
f2908,,Gothic,2907_zusammenstehenmit,miþstandan,miþstandan,m ɪ θ s t a n d a n,,Kobler1989,,,^ miþstandan $,default,CVCCCVCCVC
f2909,,Gothic,2908_inzwischen,miþþan,miþþan,m ɪ θː a n,,Kobler1989,,,^ miþþan $,default,CVCVC
f2910,,Gothic,2909_wahrend,miþþanei,miþþanei,m ɪ θː a n i,,Kobler1989,,,^ miþþanei $,default,CVCVCV
f2911,,Gothic,2910_mitherrschen,miþþiudanōn,miþþiudanōn,m ɪ θː ɪ u ð a n o n,,Kobler1989,,,^ miþþiudanōn $,default,CVCVVCVCVC
f2912,,Gothic,2911_mitaufrichten,miþurraisjan,miþurraisjan,m ɪ θ u rː ɛ s j a n,,Kobler1989,,,^ miþurraisjan $,default,CVCVCVCCVC
f2913,,Gothic,2912_mitaufstehen,miþurreisan,miþurreisan,m ɪ θ u rː i s a n,,Kobler1989,,,^ miþurreisan $,default,CVCVCVCVC
f2914,,Gothic,2913_mitjemandemkreuzigen,miþushramjan,miþushramjan,m ɪ θ u s h r a m j a n,,Kobler1989,,,^ miþushramjan $,default,CVCVCCCVCCVC
f2915,,Gothic,2914_mitauskeimenmithervorkeimen,miþuskeinan,miþuskeinan,m ɪ θ u s k i n a n,,Kobler1989,,,^ miþuskeinan $,default,CVCVCCVCVC
f2916,,Gothic,2915_mitbezeugen,miþweitwōdjan,miþweitwōdjan,m ɪ θ w i t w o ð j a n,,Kobler1989,,,^ miþweitwōdjan $,default,CVCCVCCVCCVC
f2917,,Gothic,2916_beistehenzuhilfekommen,miþwisan,miþwisan,m ɪ θ w ɪ s a n,,Kobler1989,,,^ miþwisan $,default,CVCCVCVC
f2918,,Gothic,2917_bewusst,miþwiss,miþwiss,m ɪ θ w ɪ sː,,Kobler1989,,,^ miþwiss $,default,CVCCVC
f2919,,Gothic,2918_mitwissenbewusstseingewissen,miþwissei,miþwissei,m ɪ θ w ɪ sː i,,Kobler1989,,,^ miþwissei $,default,CVCCVCV
f2920,,Gothic,2919_bewusstsein,miþwitan,miþwitan,m ɪ θ w ɪ t a n,,Kobler1989,,,^ miþwitan $,default,CVCCVCVC
f2921,,Gothic,2920_lohn,mizdō,mizdō,m ɪ z d o,,Kobler1989,,,^ mizdō $,default,CVCCV
f2922,,Gothic,2921_zornig,mōdags,mōdags,m o ð a ɣ s,,Kobler1989,,,^ mōdags $,default,CVCVCC
f2923,,Gothic,2922_ermuden,mōjan,mōjan,m o j a n,,Kobler1989,,,^ mōjan $,default,CVCVC
f2924,,Gothic,2923_mautzollzollhaus,mōta,mōta,m o t a,,Kobler1989,,,^ mōta $,default,CVCV
f2925,,Gothic,2924_raumfindenerlaubnishabendurfen,mōtan,mōtan,m o t a n,,Kobler1989,,,^ mōtan $,default,CVCVC
f2926,,Gothic,2925_zollner,mōtāreis,mōtāreis,m o t a r i s,,Kobler1989,,,^ mōtāreis $,default,CVCVCVC
f2927,,Gothic,2926_mautstattezollstattezollhaus,mōtastaþs,mōtastaþs,m o t a s t a θ s,,Kobler1989,,,^ mōtastaþs $,default,CVCVCCVCC
f2928,,Gothic,4707_begegnen,mōtjan,mōtjan,m o t j a n,,Kobler1989,,,^ mōtjan $,default,CVCCVC
f2929,,Gothic,2928_zornmut,mōþs,mōþs,m o θ s,,Kobler1989,,,^ mōþs $,default,CVCC
f2930,,Gothic,2929_mutig,mōþs,mōþs,m o θ s,,Kobler1989,,,^ mōþs $,default,CVCC
f2931,,Gothic,2930_moder,mudw,mudw,m u ð w,,Kobler1989,,,^ mudw $,default,CVCC
f2932,,Gothic,2931_schimmeligverdrielich,mudweins,mudweins,m u ð w i n s,,Kobler1989,,,^ mudweins $,default,CVCCVCC
f2933,,Gothic,2932_schimmeln,mugan,mugan,m u ɣ a n,,Kobler1989,,,^ mugan $,default,CVCVC
f2934,,Gothic,2933_ameise,muirjō,muirjō,m u ɪ r j o,,Kobler1989,,,^ muirjō $,default,CVVCCV
f2935,,Gothic,2934_nachgiebigkeitsanftmut,mūkamōdei,mūkamōdei,m u k a m o ð i,,Kobler1989,,,^ mūkamōdei $,default,CVCVCVCV
f2936,,Gothic,2935_sanftmutig,mūkamōþs,mūkamōþs,m u k a m o θ s,,Kobler1989,,,^ mūkamōþs $,default,CVCVCVCC
f2937,,Gothic,2936_sanftweich,mūks,mūks,m u k s,,Kobler1989,,,^ mūks $,default,CVCC
f2938,,Gothic,2937_maul,mūlā,mūlā,m u l a,,Kobler1989,,,^ mūlā $,default,CVCV
f2939,,Gothic,3631_staub,mulda,mulda,m u l d a,,Kobler1989,,,^ mulda $,default,CVCCV
f2940,,Gothic,2939_vonstaubirdisch,muldeins,muldeins,m u l d i n s,,Kobler1989,,,^ muldeins $,default,CVCCVCC
f2941,,Gothic,2940_schlamm,mulma,mulma,m u l m a,,Kobler1989,,,^ mulma $,default,CVCCV
f2942,,Gothic,2941_maulwurf,mūlus,mūlus,m u l u s,,Kobler1989,,,^ mūlus $,default,CVCVC
f2943,,Gothic,2942_meinenglaubendafurhalten,munan,munan,m u n a n,,Kobler1989,,,^ munan $,default,CVCVC
f2944,,Gothic,2943_zutungedenkenwollen,munan,munan,m u n a n,,Kobler1989,,,^ munan $,default,CVCVC
f2945,,Gothic,2948_schutz,munda,munda,m u n d a,,Kobler1989,,,^ munda $,default,CVCCV
f2946,,Gothic,2945_sicheinenbesehensehenauf,mundōn,mundōn,m u n d o n,,Kobler1989,,,^ mundōn $,default,CVCCVC
f2947,,Gothic,2946_ziel,mundrei,mundrei,m u n d r i,,Kobler1989,,,^ mundrei $,default,CVCCCV
f2948,,Gothic,2947_eifrigzielstrebig,mundrs,mundrs,m u n d r̥ s,,Kobler1989,,,^ mundrs $,default,CVCCVC
f2949,,Gothic,2948_schutz,munds,munds,m u n d s,,Kobler1989,,,^ munds $,default,CVCCC
f2950,,Gothic,2949_andenkengedachtnis,munds,munds,m u n d s,,Kobler1989,,,^ munds $,default,CVCCC
f2951,,Gothic,2950_denkengedenken,munnōn,munnōn,m u nː o n,,Kobler1989,,,^ munnōn $,default,CVCVC
f2952,,Gothic,2951_gedankemeinungvorsatzratschlussbereitwilligkeitguterwillebeschlussentscheidungvorsorgeabsicht,muns,muns,m u n s,,Kobler1989,,,^ muns $,default,CVCC
f2953,,Gothic,2952_mund,munþs,munþs,m u n θ s,,Kobler1989,,,^ munþs $,default,CVCCC
f2954,,Gothic,2953_maus,mūs,mūs,m u s,,Kobler1989,,,^ mūs $,default,CVC
f2955,,Gothic,2954_fledermaus,mūstriggs,mūstriggs,m u s t r ɪ ŋ ɡ s,,Kobler1989,,,^ mūstriggs $,default,CVCCCVCCC
f2956,,Gothic,2955_natter,nadrs,nadrs,n a ð r̥ s,,Kobler1989,,,^ nadrs $,default,CVCVC
f2957,,Gothic,2956_nageln,nagljan,nagljan,n a ɣ l j a n,,Kobler1989,,,^ nagljan $,default,CVCCCVC
f2958,,Gothic,2957_nagel,nagls,nagls,n a ɣ l̥ s,,Kobler1989,,,^ nagls $,default,CVCVC
f2959,,Gothic,2958_esisterlaubt,nah,nah,n a h,,Kobler1989,,,^ nah $,default,CVC
f2960,,Gothic,2959_abendessenabendmahlgastmahlnachtmahl,nahtamats,nahtamats,n a h t a m a t s,,Kobler1989,,,^ nahtamats $,default,CVCCVCVCC
f2961,,Gothic,2960_nacht,nahts,nahts,n a h t s,,Kobler1989,,,^ nahts $,default,CVCCC
f2962,,Gothic,4501_lasterung,naiteins,naiteins,n ɛ t i n s,,Kobler1989,,,^ naiteins $,default,CVCVCC
f2963,,Gothic,4503_lastern,naitjan,naitjan,n ɛ t j a n,,Kobler1989,,,^ naitjan $,default,CVCCVC
f2964,,Gothic,2963_nennen,namnjan,namnjan,n a m n j a n,,Kobler1989,,,^ namnjan $,default,CVCCCVC
f2965,,Gothic,2964_name,namō,namō,n a m o,,Kobler1989,,,^ namō $,default,CVCV
f2966,,Gothic,2965_kuhnheit,nanþ,nanþ,n a n θ,,Kobler1989,,,^ nanþ $,default,CVCC
f2967,,Gothic,2966_wagen,nanþjan,nanþjan,n a n θ j a n,,Kobler1989,,,^ nanþjan $,default,CVCCCVC
f2968,,Gothic,2967_kuhn,nanþs,nanþs,n a n θ s,,Kobler1989,,,^ nanþs $,default,CVCCC
f2969,,Gothic,2968_nacktheit,naqadei,naqadei,n a kʷ a ð i,,Kobler1989,,,^ naqadei $,default,CVCVCV
f2970,,Gothic,2969_nackt,naqaþs,naqaþs,n a kʷ a θ s,,Kobler1989,,,^ naqaþs $,default,CVCVCC
f2971,,Gothic,2970_narde,nardus,nardus,n a r d u s,,Kobler1989,,,^ nardus $,default,CVCCVC
f2972,,Gothic,2971_rettungheil,naseins,naseins,n a s i n s,,Kobler1989,,,^ naseins $,default,CVCVCC
f2973,,Gothic,2972_retten,nasjan,nasjan,n a s j a n,,Kobler1989,,,^ nasjan $,default,CVCCVC
f2974,,Gothic,2973_heilandretter,nasjands,nasjands,n a s j a n d s,,Kobler1989,,,^ nasjands $,default,CVCCVCCC
f2975,,Gothic,2974_nestel,nastilō,nastilō,n a s t ɪ l o,,Kobler1989,,,^ nastilō $,default,CVCCVCV
f2976,,Gothic,2975_netzkreisrundeswurfnetz,nati,nati,n a t ɪ,,Kobler1989,,,^ nati $,default,CVCV
f2977,,Gothic,2976_netzenbenetzen,natjan,natjan,n a t j a n,,Kobler1989,,,^ natjan $,default,CVCCVC
f2978,,Gothic,2977_nass,nats,nats,n a t s,,Kobler1989,,,^ nats $,default,CVCC
f2979,,Gothic,2978_reiben,nauan,nauan,n ɔ a n,,Kobler1989,,,^ nauan $,default,CVVC
f2980,,Gothic,2979_november,naubaimbair,naubaimbair,n ɔ β ɛ m b ɛ r,,Kobler1989,,,^ naubaimbair $,default,CVCVCCVC
f2981,,Gothic,2980_kette,naudibandi,naudibandi,n ɔ ð ɪ β a n d ɪ,,Kobler1989,,,^ naudibandi $,default,CVCVCVCCV
f2982,,Gothic,2981_notwendig,naudiþaúrfts,naudiþaúrfts,n ɔ ð ɪ θ ɔ r ɸ t s,,Kobler1989,,,^ naudiþaúrfts $,default,CVCVCVCCCC
f2983,,Gothic,2982_notwendigkeit,naudiþaúrfts,naudiþaúrfts,n ɔ ð ɪ θ ɔ r ɸ t s,,Kobler1989,,,^ naudiþaúrfts $,default,CVCVCVCCCC
f2984,,Gothic,2987_noch,naúh,naúh,n ɔ h,,Kobler1989,,,^ naúh $,default,CVC
f2985,,Gothic,2984_genugsamkeitauskommen,naúha,naúha,n ɔ h a,,Kobler1989,,,^ naúha $,default,CVCV
f2986,,Gothic,2985_durfenerlaubtsein,naúhan,naúhan,n ɔ h a n,,Kobler1989,,,^ naúhan $,default,CVCVC
f2987,,Gothic,2987_noch,naúhþan,naúhþan,n ɔ h θ a n,,Kobler1989,,,^ naúhþan $,default,CVCCVC
f2988,,Gothic,2987_noch,naúhþanuh,naúhþanuh,n ɔ h θ a n u h,,Kobler1989,,,^ naúhþanuh $,default,CVCCVCVC
f2989,,Gothic,2988_undsogarnoch,naúhuþþan,naúhuþþan,n ɔ h u θː a n,,Kobler1989,,,^ naúhuþþan $,default,CVCVCVC
f2990,,Gothic,2989_nordlich,naúrþs,naúrþs,n ɔ r θ s,,Kobler1989,,,^ naúrþs $,default,CVCCC
f2991,,Gothic,2990_toter,naus,naus,n ɔ s,,Kobler1989,,,^ naus $,default,CVC
f2992,,Gothic,2991_notigenzwingen,nauþjan,nauþjan,n ɔ θ j a n,,Kobler1989,,,^ nauþjan $,default,CVCCVC
f2993,,Gothic,2992_notzwang,nauþs,nauþs,n ɔ θ s,,Kobler1989,,,^ nauþs $,default,CVCC
f2994,,Gothic,2993_tot,nawis,nawis,n a w ɪ s,,Kobler1989,,,^ nawis $,default,CVCVC
f2995,,Gothic,2994_grabtotenlager,nawistr,nawistr,n a w ɪ s t r̥,,Kobler1989,,,^ nawistr $,default,CVCVCCC
f2996,,Gothic,4310_begraben,nawistrōn,nawistrōn,n a w ɪ s t r o n,,Kobler1989,,,^ nawistrōn $,default,CVCVCCCVC
f2997,,Gothic,2996_totschworen,nawiswaran,nawiswaran,n a w ɪ s w a r a n,,Kobler1989,,,^ nawiswaran $,default,CVCVCCVCVC
f2998,,Gothic,2997_neinnicht,ne,ne,n e,,Kobler1989,,,^ ne $,default,CV
f2999,,Gothic,2998_natterschlange,nēdrō,nēdrō,n e ð r o,,Kobler1989,,,^ nēdrō $,default,CVCCV
f3000,,Gothic,3000_nahe,nēƕ,nēƕ,n e ʍ,,Kobler1989,,,^ nēƕ $,default,CVC
f3001,,Gothic,3000_nahe,nēƕa,nēƕa,n e ʍ a,,Kobler1989,,,^ nēƕa $,default,CVCV
f3002,,Gothic,3001_naher,nēƕis,nēƕis,n e ʍ ɪ s,,Kobler1989,,,^ nēƕis $,default,CVCVC
f3003,,Gothic,3002_sichjemandemnahern,nēƕjansik,nēƕjansik,n e ʍ j a n s ɪ k,,Kobler1989,,,^ nēƕjansik $,default,CVCCVCCVC
f3004,,Gothic,3003_nahe,nēƕundi,nēƕundi,n e ʍ u n d ɪ,,Kobler1989,,,^ nēƕundi $,default,CVCVCCV
f3005,,Gothic,3004_nachster,nēƕundja,nēƕundja,n e ʍ u n d j a,,Kobler1989,,,^ nēƕundja $,default,CVCVCCCV
f3006,,Gothic,3012_nicht,nei,nei,n i,,Kobler1989,,,^ nei $,default,CV
f3007,,Gothic,3006_neid,neiþ,neiþ,n i θ,,Kobler1989,,,^ neiþ $,default,CVC
f3008,,Gothic,3007_esaufjemandabgesehenhabengrollen,neiwan,neiwan,n i w a n,,Kobler1989,,,^ neiwan $,default,CVCVC
f3009,,Gothic,3008_nehmen,nēm,nēm,n e m,,Kobler1989,,,^ nēm $,default,CVC
f3010,,Gothic,3010_nehmend,nēmeigs,nēmeigs,n e m i ɣ s,,Kobler1989,,,^ nēmeigs $,default,CVCVCC
f3011,,Gothic,3010_nehmend,nēms,nēms,n e m s,,Kobler1989,,,^ nēms $,default,CVCC
f3012,,Gothic,3011_nadel,nēþla,nēþla,n e θ l a,,Kobler1989,,,^ nēþla $,default,CVCCV
f3013,,Gothic,3012_nicht,ni,ni,n ɪ,,Kobler1989,,,^ ni $,default,CV
f3014,,Gothic,3013_dochnichtetwawennnichtesseidenndassausgenommen,nibai,nibai,n ɪ β ɛ,,Kobler1989,,,^ nibai $,default,CVCV
f3015,,Gothic,3014_verzehrenrost,nidwa,nidwa,n ɪ ð w a,,Kobler1989,,,^ nidwa $,default,CVCCV
f3016,,Gothic,3015_undnichtauchnichtnicht,nih,nih,n ɪ h,,Kobler1989,,,^ nih $,default,CVC
f3017,,Gothic,3016_nehmenannehmenaufnehmenempfangenfangen,niman,niman,n ɪ m a n,,Kobler1989,,,^ niman $,default,CVCVC
f3018,,Gothic,3017_genesengerettetwerden,nisan,nisan,n ɪ s a n,,Kobler1989,,,^ nisan $,default,CVCVC
f3019,,Gothic,3018_rettungheilgenesung,nists,nists,n ɪ s t s,,Kobler1989,,,^ nists $,default,CVCCC
f3020,,Gothic,3019_helfenunterstutzen,niþan,niþan,n ɪ θ a n,,Kobler1989,,,^ niþan $,default,CVCVC
f3021,,Gothic,3020_verwandter,niþjis,niþjis,n ɪ θ j ɪ s,,Kobler1989,,,^ niþjis $,default,CVCCVC
f3022,,Gothic,3021_verwandte,niþjō,niþjō,n ɪ θ j o,,Kobler1989,,,^ niþjō $,default,CVCCV
f3023,,Gothic,3022_unddannnichtauchdannnicht,niþþan,niþþan,n ɪ θː a n,,Kobler1989,,,^ niþþan $,default,CVCVC
f3024,,Gothic,3023_nichtnichtwahr,niu,niu,n ɪ u,,Kobler1989,,,^ niu $,default,CVV
f3025,,Gothic,3024_heimsuchung,niuhseins,niuhseins,n ɪ u h s i n s,,Kobler1989,,,^ niuhseins $,default,CVVCCVCC
f3026,,Gothic,3025_auskundschaftenheimsuchen,niuhsjan,niuhsjan,n ɪ u h s j a n,,Kobler1989,,,^ niuhsjan $,default,CVVCCCVC
f3027,,Gothic,3026_erneuernsicherneuern,niujan,niujan,n ɪ u j a n,,Kobler1989,,,^ niujan $,default,CVVCVC
f3028,,Gothic,3027_neubekehrterneuling,niujasatiþs,niujasatiþs,n ɪ u j a s a t ɪ θ s,,Kobler1989,,,^ niujasatiþs $,default,CVVCVCVCVCC
f3029,,Gothic,3028_neujung,niujis,niujis,n ɪ u j ɪ s,,Kobler1989,,,^ niujis $,default,CVVCVC
